country,2014-12-01,2014-12-08,2014-12-15,2014-12-22,2014-12-29,2015-01-05,2015-01-12,2015-01-19,2015-01-26,2015-02-02,2015-02-09,2015-02-16,2015-02-23,2015-03-02,2015-03-09,2015-03-16,2015-03-23,2015-03-30,2015-04-06,2015-04-13,2015-04-20,2015-04-27,2015-05-04,2015-05-11,2015-05-18,2015-05-25,2015-06-01,2015-06-08,2015-06-15,2015-06-22,2015-06-29,2015-07-06,2015-07-13,2015-07-20,2015-07-27,2015-08-03,2015-08-10,2015-08-17,2015-08-24,2015-08-31,2015-09-07,2015-09-14,2015-09-21,2015-09-28,2015-10-05,2015-10-12,2015-10-19,2015-10-26,2015-11-02,2015-11-09,2015-11-16,2015-11-23
Saint Martin,4.597374179431072,5.463983050847458,5.014112903225806,5.415686274509804,5.091633466135458,5.19959266802444,5.141747572815534,5.330628803245436,5.322515212981744,5.412573673870334,5.518681318681319,4.822344322344322,5.2022263450834885,5.402234636871508,5.199248120300752,5.621428571428571,5.7103825136612025,4.845714285714286,4.7945736434108515,5.2269076305220885,5.541052631578947,5.145129224652088,5.218340611353712,5.006410256410256,6.100446428571429,5.2682926829268295,4.924657534246577,4.901176470588236,4.544600938967137,4.573059360730594,4.869266055045872,4.7,4.613053613053613,4.553191489361702,4.638613861386139,4.776995305164318,4.848341232227488,5.329268292682927,4.9901234567901245,5.577395577395579,6.389175257731958,5.833333333333332,5.5525,5.552693208430912,6.435,5.489361702127661,6.316195372750642,5.975728155339806,5.165186500888098,5.709251101321587,5.349785407725323,4.484782608695652
Saint Pierre and Miquelon,4.523148148148149,5.63302752293578,5.410041841004183,5.9818181818181815,6.2281553398058245,6.0588235294117645,5.2938596491228065,6.090909090909091,5.729357798165138,5.713656387665198,5.626666666666668,5.395652173913042,5.754545454545455,5.965,5.502283105022831,5.643518518518517,5.1840796019900495,4.830769230769231,5.2105263157894735,5.199074074074074,5.8693467336683405,5.12396694214876,5.333333333333333,6.276381909547738,5.966346153846153,5.172566371681416,6.0,5.658878504672898,5.201058201058201,5.18848167539267,5.054794520547945,5.212643678160919,5.363128491620111,4.758620689655173,4.725961538461538,6.1683168316831685,6.2697674418604645,6.909574468085108,6.235602094240837,6.215962441314554,5.456621004566211,5.5127118644067785,5.792035398230087,6.194736842105264,6.077272727272727,5.067567567567568,5.638095238095239,5.58252427184466,6.133891213389123,6.047169811320754,5.4018691588785055,4.131067961165049
Saint Vincent and the Grenadines,4.627272727272726,5.295269168026102,5.234138972809668,5.618296529968454,5.496012759170654,5.6728110599078345,5.730831973898858,5.995468277945618,5.86286594761171,5.905132192846035,6.023952095808383,4.961643835616439,5.2933151432469305,5.376281112737922,4.91358024691358,4.558139534883721,4.555984555984557,4.5710382513661205,4.6251556662515565,4.928484848484849,5.08200734394125,4.520858164481527,4.6370875995449365,4.1506090808416385,4.378169790518192,4.44880174291939,4.194845360824743,4.4890829694323156,4.489736070381231,4.579439252336448,4.34375,4.319791666666666,4.102251407129456,4.200180342651037,4.281132075471698,4.3138297872340425,4.1787755102040816,4.268725868725869,4.2807843137254915,4.561068702290076,4.465261514441842,4.7097791798107265,4.679331306990881,4.186737804878049,4.7052384675527765,4.4536548605877915,4.466617210682492,4.48,4.09989701338826,5.2932862190812715,4.9930915371329885,4.383429672447013
Saint-Barthlemy,3.271428571428572,3.88,3.4955357142857144,3.5432692307692313,3.9904761904761914,3.7475728155339807,3.9478672985781986,4.113744075829384,4.183856502242152,3.7839195979899496,3.7096774193548394,4.436274509803922,3.957943925233645,3.91705069124424,3.66046511627907,3.802325581395349,4.367088607594937,3.8258064516129036,3.5,4.04,4.054421768707483,3.7756410256410255,4.038961038961038,4.056737588652482,3.537878787878788,3.4545454545454546,3.1023622047244093,3.5636363636363635,3.3070175438596485,2.9685039370078736,3.5277777777777777,3.5058823529411764,2.46,3.2352941176470584,3.2588235294117647,3.7802197802197797,3.95,3.973333333333333,3.9583333333333335,3.9565217391304346,3.0675675675675675,3.140625,3.085714285714286,2.9264705882352944,3.3548387096774195,3.321428571428572,3.169811320754717,3.74,3.591928251121076,4.019417475728154,4.378378378378378,3.2949308755760374
Samoa,3.5540540540540535,4.111111111111111,4.291338582677166,4.067669172932331,5.0236220472440944,5.784,5.7372881355932215,4.056,5.404958677685951,5.82962962962963,5.264900662251655,5.520833333333332,5.1716417910447765,4.272058823529412,5.0608108108108105,5.027027027027027,5.167701863354037,4.91875,4.494505494505495,4.4727272727272736,4.035714285714286,3.7777777777777777,3.3488372093023258,3.5026178010471205,3.803108808290156,3.711627906976744,4.135678391959799,4.25,4.802030456852792,4.285046728971961,3.660944206008584,3.9107142857142856,4.214592274678112,4.142857142857143,4.032,4.285714285714286,4.101167315175096,4.086792452830188,3.8773946360153255,3.832089552238806,4.113821138211383,4.273076923076924,4.1716417910447765,4.084,3.8333333333333335,4.115537848605578,4.455598455598456,4.059701492537314,4.191588785046728,4.410071942446043,4.380952380952381,4.164835164835165
San Marino,5.168503937007874,5.977684797768481,7.019283746556474,7.28169014084507,7.3684950773558375,6.586720867208673,7.0072254335260125,7.415827338129497,7.204081632653061,7.113055181695827,7.3223593964334714,7.0,6.242587601078168,6.127572016460905,6.216867469879517,6.778350515463918,6.924119241192412,6.512755102040817,7.091612903225808,6.94140625,7.03012048192771,6.735739231664727,5.905752753977969,5.890824622531938,5.955741626794258,6.147540983606558,5.842964824120602,6.01125,5.7130541871921166,5.366790582403965,5.352428393524284,5.514465408805032,4.78955007256894,5.146112600536194,5.8436781609195405,5.638977635782747,6.360621761658031,6.512396694214876,6.385685884691849,6.019095477386935,6.568998109640832,6.307465618860512,6.3021515434985975,6.345045045045045,5.914259927797834,6.013357079252003,6.105500450856629,6.1231043710972335,6.186092066601371,6.884297520661157,6.9210884353741475,4.983333333333333
Sao Tome and Principe,7.351851851851853,10.114754098360656,9.694444444444443,9.761194029850746,10.301587301587302,7.205128205128204,8.797101449275363,7.453333333333332,9.17910447761194,9.0,7.6,9.306666666666667,7.190476190476191,9.347222222222221,8.465909090909092,7.837837837837838,7.383928571428571,6.657657657657657,7.152,6.661290322580645,7.2049180327868845,6.246913580246915,6.6566265060240974,7.945454545454545,8.082417582417582,6.8686868686868685,8.335164835164836,7.75,7.834951456310678,7.790697674418603,7.721951219512196,7.708920187793428,7.662100456621005,7.705,7.352272727272727,7.897297297297298,7.572192513368983,7.208121827411167,6.723140495867769,6.776315789473684,6.495614035087719,5.696296296296296,7.398340248962656,7.872000000000001,7.224719101123595,7.346774193548387,6.821428571428571,6.541818181818183,5.679775280898878,10.138461538461538,9.76923076923077,7.403846153846153
Saudi Arabia,3.907918420145612,3.8915788978143735,3.605403083343196,3.4364199134199134,3.673900447282747,3.743777061914744,3.7320039389463315,3.7376753970087884,3.797836964658603,3.834363074332357,3.796568801775868,3.5976396038998515,3.500021584964306,3.709275815824765,3.7515857758032203,3.714322406652326,3.708206697548331,3.735408506647542,3.7413151860936336,3.787447123660577,3.8105132536864494,3.6636228208452337,3.4137334811151847,3.303047710561497,3.18834170138518,3.1701600305481317,3.1952964243402597,3.1176792981885426,2.8216729120535966,2.97778526872282,3.175301071741764,3.1873085210385717,3.2522946444651835,3.2979397132171537,3.4313421835788454,3.51458977514935,3.525940068565116,3.35671526736406,2.8585302172659235,3.301040456029664,3.6511078207506777,3.692030688253401,3.76886378393978,3.76141575126776,3.7343933653530623,3.7208025069293433,3.7135049693478055,3.684948409743644,3.5690838981467325,3.8678413313656814,3.918700814226826,3.89807835684211
Senegal,3.783462605849285,4.19112807687245,4.274861614811987,4.283625545920628,4.256940938919739,4.220400381315538,4.136346863468635,4.209108480309252,4.161758581712178,4.102808629412107,4.1879198517489,3.9930577806258682,4.0062763770154755,3.858118120237087,3.847549519566268,4.005154639175259,4.007925690342773,3.8652970399503213,3.9953106091165793,3.8688255790120927,3.9466068881190135,3.812891493230956,3.929120323559151,3.8994738439745023,3.913398533007335,3.911298788052295,3.883571734068336,3.9274275979557074,3.6753221205862094,3.8069862434856097,3.862225440502052,3.7935956790123457,3.734601316752012,3.753176391619121,3.7540373886659486,3.8212708773277013,3.840461808261886,3.8961519727228446,3.519203873050027,3.862089002953852,3.951798983183418,3.93340400925212,3.9600038457840587,4.040468880826124,4.066021945322672,4.059446677701584,4.105637161388784,4.061159798620174,3.8770316509837466,4.021861471861471,4.154034553518237,3.755610459131151
Serbia,4.382172043010753,4.830747531734838,5.430640079838756,5.452161289706416,5.584926017262639,5.618588388980673,5.464428269546842,5.226117253192152,5.550177840670059,5.5193598840314335,5.496367588859368,5.471609307929814,5.474470161483363,5.399252860144758,5.007039556471468,5.033303632970765,5.177222408587721,4.8877753489154205,5.1009165460685,5.095963564635887,5.170514300371939,5.096063112745098,5.03559731213384,5.007275172708932,4.897185465238397,4.8736399789900196,4.881411654721097,4.774282525510204,4.709191569475246,4.615981102875296,4.660650580527988,4.666858817312773,4.692564797881062,4.75390433610975,4.8592481713527365,4.957747523284096,4.970608002150634,4.985923094876882,5.054220465275013,5.117879633090836,5.194453452140934,5.157137990745735,5.1649781905163925,5.1821425619265415,5.241359053526053,5.060716513062157,5.1995361539200475,5.245949588893382,5.171096119889528,5.586337798624637,5.3735112697365865,5.263095572592622
Seychelles,3.8193760262725784,4.246458923512748,4.383265856950067,4.575549450549451,4.4150684931506845,4.7541436464088385,4.801144492131616,4.880222841225627,4.714864864864865,4.875160875160876,4.756648936170213,4.969151670951157,4.94949494949495,4.501945525291829,4.669677419354839,4.943349753694581,4.9480676328502415,4.667093469910371,4.657276995305164,4.6769759450171815,4.96415770609319,4.612866817155756,4.075365579302587,4.540178571428571,4.547212741751991,4.7392739273927385,4.646934460887949,4.966631908237749,4.705020920502092,4.514705882352942,4.8662486938349,4.992768595041324,4.968520461699895,5.029910269192422,4.913000977517107,5.047024952015355,4.893805309734512,5.3311627906976735,5.349315068493151,5.193612774451098,5.238578680203045,5.440609137055837,5.522944550669216,5.4444444444444455,5.599798387096773,4.925756186984418,5.485119047619048,5.09021113243762,4.297,4.216691068814056,4.630057803468207,3.6840390879478826
Sierra Leone,4.743375174337516,4.811475409836065,4.896132596685083,5.124121779859486,5.183257918552036,5.114642451759363,5.217194570135748,5.126116071428571,5.364820846905538,5.310231023102309,4.9151832460732985,5.12882787750792,4.953463203463204,4.817409766454351,4.958163265306123,4.730245231607629,4.746240601503759,4.501411100658514,4.687937062937063,4.708188153310105,4.388163620539601,4.33003300330033,4.407980456026059,4.541795665634675,4.402529761904762,4.30975954738331,4.2974860335195535,4.222748815165877,4.031914893617022,4.32464146023468,4.314924391847469,4.230460921843688,4.209655172413793,4.286089238845143,4.2556390977443606,4.379010695187166,4.112903225806451,4.441906005221932,4.27741935483871,4.76741214057508,4.580075662042876,4.6348246674727935,4.781993569131833,4.826456310679611,4.744424352019289,4.817754262198707,4.7931665649786455,4.908420405654579,4.227569331158239,5.089399744572159,4.762562814070352,4.113604488078542
